SupportedOrNot,Models,Color,Prefix,OLD_EN_MDX,NEW_EN_MDX,OLD_JP_MDX,NEW_JP_MDX
S,TASKalfa 4500i(J),Mono,K,KMJT4500i.MDX,KMJ06510.MDX
S,TASKalfa 5500i(J),Mono,K,KMJT5500i.MDX,KMJ06610.MDX
S,TASKalfa 6500i(J),Mono,K,KMJT6500i.MDX,KMJ06710.MDX
S,TASKalfa 8000i(J),Mono,K,KMJT8000i.MDX,KMJ06810.MDX
S,TASKalfa 6550ci(J),Color,K,KMJT6550C.MDX,KMJ06210.MDX
S,TASKalfa 7550ci(J),Color,K,KMJT7550C.MDX,KMJ06310.MDX
S,FS-1030MFP,Mono,K,KMF1030M.MDX,KMF09910.MDX
S,FS-1130MFP,Mono,K,KMF1130M.MDX,KMF10010.MDX
S,FS-1035MFP,Mono,K,KMF1035M.MDX,KMF10110.MDX
S,FS-1135MFP,Mono,K,KMF1135M.MDX,KMF10210.MDX
S,LS-1035MFP,Mono,K,KML1035M.MDX,KML04110.MDX
S,LS-1135MFP,Mono,K,KML1135M.MDX,KML04210.MDX
S,TASKalfa 2550ci,Color,K,KMTA2550C.MDX,KMK06810.MDX
S,TASKalfa 2550ci(J),Color,K,KMJT2550C.MDX,KMJ06910.MDX
S,TASKalfa 256i,Mono,K,KMJT256i.MDX,KMS02110.MDX
S,FS-6525MFP,Mono,K,KMTA256i.MDX,KMK06910.MDX
S,TASKalfa 306i,Mono,K,KMJT306i.MDX,KMS02210.MDX
S,FS-6530MFP,Mono,K,KMTA306i.MDX,KMK07010.MDX
S,TASKalfa 206ci,Color,K,KMJT206C.MDX,KMS02310.MDX
S,FS-C8520MFP,Color,K,KMTA206C.MDX,KMK07110.MDX
S,TASKalfa 256ci,Color,K,KMJT256C.MDX,KMS02410.MDX
S,FS-C8525MFP,Color,K,KMTA256C.MDX,KMK07210.MDX
S,FS-2100D,Mono,K,KMFS2100.MDX,KMF10310.MDX
